OID_,OBJECTID_1,OBJECTID,SignUp,Line,LineName,DirNum,Direction,StopID,StopName,Sequence,Lat,Lon
1478,1479,1479,2011 August,7,South Main-East,1,To Downtown,2109.000000000000000,N- Eisenhower P e of Northbrook,34,42.243969000000000,-83.754373000000001
1479,1480,1480,2011 August,7,South Main-East,1,To Downtown,2014.000000000000000,E- Northbrook north of Eisenhower,35,42.245255000000000,-83.756388000000001
1480,1481,1481,2011 August,7,South Main-East,1,To Downtown,2362.000000000000000,S- Oakbrook Dr. east of Northbrook,36,42.245877999999998,-83.754113000000004
1481,1482,1482,2011 August,7,South Main-East,1,To Downtown,2272.000000000000000,E- S Main St north of Harbn,37,42.247805999999997,-83.749284000000003
1482,1483,1483,2011 August,7,South Main-East,1,To Downtown,2399.000000000000000,E- S Main St north of Lake Villag,38,42.250278000000002,-83.749360999999993
1483,1484,1484,2011 August,7,South Main-East,1,To Downtown,2023.000000000000000,E- S Main St opp Fieldcrest,39,42.252130000000001,-83.749589000000000
1484,1485,1485,2011 August,7,South Main-East,1,To Downtown,1522.000000000000000,E- S Main St south of S.AA Saline,40,42.254266000000001,-83.750302000000005
1485,1486,1486,2011 August,7,South Main-East,1,To Downtown,1445.000000000000000,Pioneer High School,41,42.262144999999997,-83.750574000000000
1486,1487,1487,2011 August,7,South Main-East,1,To Downtown,1523.000000000000000,E- S Main St opp Berkeley,42,42.265787000000003,-83.750178000000005
1487,1488,1488,2011 August,7,South Main-East,1,To Downtown,2695.000000000000000,E - Main s of Keech,43,42.267367999999998,-83.750201000000004
1488,1489,1489,2011 August,7,South Main-East,1,To Downtown,1524.000000000000000,E- S Main St n of W. Hoover,44,42.269503999999998,-83.750114999999994
1489,1490,1490,2011 August,7,South Main-East,1,To Downtown,1525.000000000000000,E- S Main St north of Hill St.,45,42.272011999999997,-83.749599000000003
1490,1491,1491,2011 August,7,South Main-East,1,To Downtown,1527.000000000000000,E- S Main St north of Madison S,46,42.274476999999997,-83.748822000000004
1491,1492,1492,2011 August,7,South Main-East,1,To Downtown,1528.000000000000000,E- S Main St north of Packard (,47,42.277026999999997,-83.748639999999995
1492,1493,1493,2011 August,7,South Main-East,1,To Downtown,2016.000000000000000,Blake Transit Center,48,42.278421999999999,-83.747260999999995
1493,1494,1494,2011 August,710,A2X Chelsea,1,to Ann Arbor,2726.000000000000000,Artic Coliseum Chelsea,1,42.302003999999997,-84.028675000000007
1494,1495,1495,2011 August,710,A2X Chelsea,1,to Ann Arbor,1585.000000000000000,S- W Huron west of Main,2,42.281359999999999,-83.749049999999997
1495,1496,1496,2011 August,710,A2X Chelsea,1,to Ann Arbor,1586.000000000000000,S- W Huron east of Fourth Ave.,3,42.281348999999999,-83.746984999999995
1496,1497,1497,2011 August,710,A2X Chelsea,1,to Ann Arbor,1031.000000000000000,S- Washington St east of Fifth Ave,4,42.280380000000001,-83.745227999999997
1497,1498,1498,2011 August,710,A2X Chelsea,1,to Ann Arbor,2457.000000000000000,S- Washington at Parking Stucture,5,42.280247000000003,-83.742493999999994
1498,1499,1499,2011 August,710,A2X Chelsea,1,to Ann Arbor,2727.000000000000000,S - Washinton btw Thayer & Fletcher,6,42.280261000000003,-83.738459000000006
1499,1500,1500,2011 August,710,A2X Chelsea,1,to Ann Arbor,2082.000000000000000,S- Ann east of Zina Pitcher,7,42.282276000000003,-83.733363999999995
1500,1501,1501,2011 August,710,A2X Chelsea,1,to Ann Arbor,1179.000000000000000,S- Ann St.at Observatory St,8,42.282088999999999,-83.731182000000004
1501,1502,1502,2011 August,710,A2X Chelsea,1,to Ann Arbor,1039.000000000000000,S- East Medical Ctr Dr east of East,9,42.281326000000000,-83.728266000000005
1502,1503,1503,2011 August,710,A2X Chelsea,1,to Ann Arbor,1040.000000000000000,E- East Medical Ctr. Dr.,10,42.283769999999997,-83.726951999999997
1503,1504,1504,2011 August,710,A2X Chelsea,1,to Ann Arbor,1041.000000000000000,E- East Medical Ctr Dr N of West,11,42.285400000000003,-83.730590000000007
1504,1505,1505,2011 August,710,A2X Chelsea,0,to Chelsea,1095.000000000000000,W- East Medical Ctr Dr south West,1,42.285297999999997,-83.730945000000006
1505,1506,1506,2011 August,710,A2X Chelsea,0,to Chelsea,1096.000000000000000,W- East Medical Ctr. Dr. at Taubman,2,42.284393000000001,-83.727418999999998
1506,1507,1507,2011 August,710,A2X Chelsea,0,to Chelsea,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,3,42.281475999999998,-83.728744000000006
1507,1508,1508,2011 August,710,A2X Chelsea,0,to Chelsea,1235.000000000000000,East side of Observatory north of E,4,42.281801999999999,-83.730963000000003
1508,1509,1509,2011 August,710,A2X Chelsea,0,to Chelsea,2687.000000000000000,W - Zina Pitcher S of Ann,5,42.282046000000001,-83.733643000000001
1509,1510,1510,2011 August,710,A2X Chelsea,0,to Chelsea,2728.000000000000000,N - Washington btw Flether & Thayer,6,42.280413000000003,-83.738738999999995
1510,1511,1511,2011 August,710,A2X Chelsea,0,to Chelsea,1104.000000000000000,N- Washington St.West of State St.,7,42.280380000000001,-83.742082999999994
1511,1512,1512,2011 August,710,A2X Chelsea,0,to Chelsea,2029.000000000000000,N- E Huron west of Division,8,42.281387000000002,-83.745051000000004
1512,1513,1513,2011 August,710,A2X Chelsea,0,to Chelsea,1556.000000000000000,N- Huron west of N.Fourth Ave.,9,42.281472000000001,-83.747450999999998
1513,1514,1514,2011 August,710,A2X Chelsea,0,to Chelsea,1557.000000000000000,N- W Huron between Main and Ashley,10,42.281512999999997,-83.749131000000006
1514,1515,1515,2011 August,710,A2X Chelsea,0,to Chelsea,2726.000000000000000,Artic Coliseum Chelsea,11,42.302003999999997,-84.028675000000007
1515,1516,1516,2011 August,711,A2X Canton,1,to Ann Arbor,2748.000000000000000,Miejer - Ford Rd & Canton Center,1,42.321136000000003,-83.487540999999993
1516,1517,1517,2011 August,711,A2X Canton,1,to Ann Arbor,2736.000000000000000,Cherry Hill & Ridge,2,42.306196999999997,-83.535901999999993
1517,1518,1518,2011 August,711,A2X Canton,1,to Ann Arbor,1095.000000000000000,W- East Medical Ctr Dr south West,3,42.285297999999997,-83.730945000000006
1518,1519,1519,2011 August,711,A2X Canton,1,to Ann Arbor,1096.000000000000000,W- East Medical Ctr. Dr. at Taubman,4,42.284393000000001,-83.727418999999998
1519,1520,1520,2011 August,711,A2X Canton,1,to Ann Arbor,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,5,42.281475999999998,-83.728744000000006
1520,1521,1521,2011 August,711,A2X Canton,1,to Ann Arbor,1235.000000000000000,East side of Observatory north of E,6,42.281801999999999,-83.730963000000003
1521,1522,1522,2011 August,711,A2X Canton,1,to Ann Arbor,2687.000000000000000,W - Zina Pitcher S of Ann,7,42.282046000000001,-83.733643000000001
1522,1523,1523,2011 August,711,A2X Canton,1,to Ann Arbor,2728.000000000000000,N - Washington btw Flether & Thayer,8,42.280413000000003,-83.738738999999995
1523,1524,1524,2011 August,711,A2X Canton,1,to Ann Arbor,1104.000000000000000,N- Washington St.West of State St.,9,42.280380000000001,-83.742082999999994
1524,1525,1525,2011 August,711,A2X Canton,1,to Ann Arbor,2739.000000000000000,Washington & Ashley,10,42.280617999999997,-83.749673999999999
1525,1526,1526,2011 August,711,A2X Canton,0,to Canton,2740.000000000000000,Washington & Ashley,1,42.280456999999998,-83.749539999999996
1526,1527,1527,2011 August,711,A2X Canton,0,to Canton,1031.000000000000000,S- Washington St east of Fifth Ave,2,42.280380000000001,-83.745227999999997
1527,1528,1528,2011 August,711,A2X Canton,0,to Canton,2457.000000000000000,S- Washington at Parking Stucture,3,42.280247000000003,-83.742493999999994
1528,1529,1529,2011 August,711,A2X Canton,0,to Canton,2727.000000000000000,S - Washinton btw Thayer & Fletcher,4,42.280261000000003,-83.738459000000006
1529,1530,1530,2011 August,711,A2X Canton,0,to Canton,2082.000000000000000,S- Ann east of Zina Pitcher,5,42.282276000000003,-83.733363999999995
1530,1531,1531,2011 August,711,A2X Canton,0,to Canton,1179.000000000000000,S- Ann St.at Observatory St,6,42.282088999999999,-83.731182000000004
1531,1532,1532,2011 August,711,A2X Canton,0,to Canton,1039.000000000000000,S- East Medical Ctr Dr east of East,7,42.281326000000000,-83.728266000000005
1532,1533,1533,2011 August,711,A2X Canton,0,to Canton,1040.000000000000000,E- East Medical Ctr. Dr.,8,42.283769999999997,-83.726951999999997
1533,1534,1534,2011 August,711,A2X Canton,0,to Canton,1041.000000000000000,E- East Medical Ctr Dr N of West,9,42.285400000000003,-83.730590000000007
1534,1535,1535,2011 August,711,A2X Canton,0,to Canton,2737.000000000000000,Ridge & Cherry Hill,10,42.306125999999999,-83.536011999999999
1535,1536,1536,2011 August,711,A2X Canton,0,to Canton,2748.000000000000000,Miejer - Ford Rd & Canton Center,11,42.321136000000003,-83.487540999999993
1536,1537,1537,2011 August,8,Pauline,0,Loop,993.080000000000041,BTC Mall (8),1,42.278328999999999,-83.746860999999996
1537,1538,1538,2011 August,8,Pauline,0,Loop,1439.000000000000000,W- S Main St north of Jefferson,2,42.276406999999999,-83.748840000000001
1538,1539,1539,2011 August,8,Pauline,0,Loop,1440.000000000000000,W- S Main St south of Madison,3,42.273893000000001,-83.749135999999993
1539,1540,1540,2011 August,8,Pauline,0,Loop,1441.000000000000000,W- S Main St south of Mosley,4,42.272478000000000,-83.749605000000003
1540,1541,1541,2011 August,8,Pauline,0,Loop,1442.000000000000000,W- S Main St south of Davis,5,42.269961000000002,-83.750217000000006
1541,1542,1542,2011 August,8,Pauline,0,Loop,1529.000000000000000,N- Pauline west of Main St.,6,42.268622000000001,-83.750679000000005
1542,1543,1543,2011 August,8,Pauline,0,Loop,1530.000000000000000,N- Pauline opp Edgewood,7,42.268529999999998,-83.754239999999996
1543,1544,1544,2011 August,8,Pauline,0,Loop,1531.000000000000000,N- Pauline west of Seventh St.,8,42.268430000000002,-83.758633000000003
1544,1545,1545,2011 August,8,Pauline,0,Loop,1532.000000000000000,N- Pauline opp VanDusen St.,9,42.268324000000000,-83.760586000000004
1545,1546,1546,2011 August,8,Pauline,0,Loop,1533.000000000000000,N- Pauline west of Meadowbrook St.,10,42.268289000000003,-83.764432999999997
1546,1547,1547,2011 August,8,Pauline,0,Loop,1534.000000000000000,N- Pauline west of Arbordale,11,42.268203999999997,-83.767210000000006
1547,1548,1548,2011 August,8,Pauline,0,Loop,1535.000000000000000,N- Pauline at Virnankay,12,42.268087000000001,-83.770285000000001
1548,1549,1549,2011 August,8,Pauline,0,Loop,1536.000000000000000,N- Pauline west of Stadium,13,42.268042000000001,-83.772504999999995
1549,1550,1550,2011 August,8,Pauline,0,Loop,1537.000000000000000,N- Pauline at Park Place Apts.,14,42.267995999999997,-83.774476000000007
1550,1551,1551,2011 August,8,Pauline,0,Loop,1538.000000000000000,N- Pauline opp Pauline Court,15,42.267007999999997,-83.776379000000006
1551,1552,1552,2011 August,8,Pauline,0,Loop,2065.000000000000000,N- Pauline at South Maple,16,42.265459999999997,-83.779584999999997
1552,1553,1553,2011 August,8,Pauline,0,Loop,1539.000000000000000,E- S Maple north of Pauline,17,42.266415000000002,-83.779745000000005
1553,1554,1554,2011 August,8,Pauline,0,Loop,1540.000000000000000,E- S Maple north of Pennsylvania,18,42.269243000000003,-83.779814999999999
1554,1555,1555,2011 August,8,Pauline,0,Loop,1542.000000000000000,E- S Maple south of Liberty (Dis,19,42.271911000000003,-83.779916000000000
1555,1556,1556,2011 August,8,Pauline,0,Loop,1543.000000000000000,E- S Maple north of Liberty,20,42.273834999999998,-83.779961000000000
1556,1557,1557,2011 August,8,Pauline,0,Loop,1544.000000000000000,E- S Maple north of Winewood,21,42.277299999999997,-83.780100000000004
1557,1558,1558,2011 August,8,Pauline,0,Loop,1545.000000000000000,W-  W.Stadium south of Maple,22,42.278858999999997,-83.780096000000000
1558,1559,1559,2011 August,8,Pauline,0,Loop,1546.000000000000000,W- W Stadium Blvd south of Winewood,23,42.277051999999998,-83.778739000000002
1559,1560,1560,2011 August,8,Pauline,0,Loop,1547.000000000000000,W- W Stadium Blvd south of Liber,24,42.273919999999997,-83.776662999999999
1560,1561,1561,2011 August,8,Pauline,0,Loop,1606.000000000000000,S- W Liberty east of W.Stadium,25,42.274330999999997,-83.775566999999995
1561,1562,1562,2011 August,8,Pauline,0,Loop,1607.000000000000000,S- W Liberty west of Dartmore,26,42.275120999999999,-83.771957999999998
1562,1563,1563,2011 August,8,Pauline,0,Loop,1608.000000000000000,S- W Liberty east of Ridgemoor,27,42.276347999999999,-83.766076999999996
1563,1564,1564,2011 August,8,Pauline,0,Loop,1609.000000000000000,S- W Liberty east of Soule,28,42.276828999999999,-83.763920999999996
1564,1565,1565,2011 August,8,Pauline,0,Loop,1610.000000000000000,S- W Liberty east of Eberwhite,29,42.277334000000003,-83.761516000000000
1565,1566,1566,2011 August,8,Pauline,0,Loop,1611.000000000000000,S-W Liberty east of Seventh St.,30,42.278016000000001,-83.758054000000001
1566,1567,1567,2011 August,8,Pauline,0,Loop,1612.000000000000000,S- W Liberty east of Fifth St.,31,42.278455999999998,-83.755742999999995
1567,1568,1568,2011 August,8,Pauline,0,Loop,1613.000000000000000,S- W Liberty at Third St.,32,42.278838000000000,-83.754007000000001
1568,1569,1569,2011 August,8,Pauline,0,Loop,2068.000000000000000,S- W Liberty west of Railroad Track,33,42.279299999999999,-83.751682000000002
1569,1570,1570,2011 August,8,Pauline,0,Loop,2677.000000000000000,S - William West of Main,34,42.277940999999998,-83.749443999999997
1570,1571,1571,2011 August,8,Pauline,0,Loop,1548.000000000000000,W- W Stadium Blvd north of Federal,35,42.272103000000001,-83.775424000000001
1571,1572,1572,2011 August,8,Pauline,0,Loop,1549.000000000000000,W- W Stadium Blvd south of Feder,36,42.269893000000003,-83.773464000000004
1572,1573,1573,2011 August,8,Pauline,0,Loop,1550.000000000000000,S- Pauline east of Stadium,37,42.268016000000003,-83.770331999999996
1573,1574,1574,2011 August,8,Pauline,0,Loop,1551.000000000000000,S- Pauline east of Kay Parkway,38,42.268143000000002,-83.766739000000001
1574,1575,1575,2011 August,8,Pauline,0,Loop,1552.000000000000000,S- Pauline east of Meadowbrook,39,42.268143000000002,-83.763990000000007
1575,1576,1576,2011 August,8,Pauline,0,Loop,1553.000000000000000,S- Pauline east of VanDusen,40,42.268301999999998,-83.760572999999994
1576,1577,1577,2011 August,8,Pauline,0,Loop,1554.000000000000000,S- Pauline east of Hutchens,41,42.268377999999998,-83.756729000000007
1577,1578,1578,2011 August,8,Pauline,0,Loop,1555.000000000000000,S- Pauline east of Edgewood,42,42.268425000000001,-83.754442999999995
1578,1579,1579,2011 August,8,Pauline,0,Loop,1524.000000000000000,E- S Main St n of W. Hoover,43,42.269503999999998,-83.750114999999994
1579,1580,1580,2011 August,8,Pauline,0,Loop,1525.000000000000000,E- S Main St north of Hill St.,44,42.272011999999997,-83.749599000000003
1580,1581,1581,2011 August,8,Pauline,0,Loop,1527.000000000000000,E- S Main St north of Madison S,45,42.274476999999997,-83.748822000000004
1581,1582,1582,2011 August,8,Pauline,0,Loop,1528.000000000000000,E- S Main St north of Packard (,46,42.277026999999997,-83.748639999999995
1582,1583,1583,2011 August,8,Pauline,0,Loop,2016.000000000000000,Blake Transit Center,47,42.278421999999999,-83.747260999999995
1583,1584,1584,2011 August,9,Dexter-Jackson,0,Loop,997.029999999999973,BTC - 4th Ave (3-9),1,42.279082000000002,-83.747270000000000
1584,1585,1585,2011 August,9,Dexter-Jackson,0,Loop,1556.000000000000000,N- Huron west of N.Fourth Ave.,2,42.281472000000001,-83.747450999999998
1585,1586,1586,2011 August,9,Dexter-Jackson,0,Loop,1557.000000000000000,N- W Huron between Main and Ashley,3,42.281512999999997,-83.749131000000006
1586,1587,1587,2011 August,9,Dexter-Jackson,0,Loop,1558.000000000000000,N- W Huron  west of First St.,4,42.281584000000002,-83.751619000000005
1587,1588,1588,2011 August,9,Dexter-Jackson,0,Loop,1559.000000000000000,N- W Huron  west of Chapin (Lurie,5,42.281641000000000,-83.754244000000000
1588,1589,1589,2011 August,9,Dexter-Jackson,0,Loop,1560.000000000000000,N- W Huron  west of Seventh St.,6,42.281804000000001,-83.759375000000006
1589,1590,1590,2011 August,9,Dexter-Jackson,0,Loop,1561.000000000000000,N- W Huron east of Arbana,7,42.281896000000003,-83.761801000000006
1590,1591,1591,2011 August,9,Dexter-Jackson,0,Loop,1562.000000000000000,N- W Huron east of Edmund Place,8,42.281956000000001,-83.764291999999998
1591,1592,1592,2011 August,9,Dexter-Jackson,0,Loop,1790.000000000000000,N- Dexter Rd east of Wildwood,9,42.282291000000001,-83.766880000000000
1592,1593,1593,2011 August,9,Dexter-Jackson,0,Loop,1791.000000000000000,N- Dexter Rd opp Grandview,10,42.282870000000003,-83.769732000000005
1593,1594,1594,2011 August,9,Dexter-Jackson,0,Loop,1792.000000000000000,N- Dexter Rd west of Doty,11,42.283425000000001,-83.772222999999997
1594,1595,1595,2011 August,9,Dexter-Jackson,0,Loop,1793.000000000000000,N- Dexter Rd w. of Lyn Anne Ct.,12,42.284348999999999,-83.776449999999997
1595,1596,1596,2011 August,9,Dexter-Jackson,0,Loop,2174.000000000000000,N- Dexter Rd. west of N. Maple,13,42.285746000000003,-83.781120999999999
